city,state,abbr,white,black,hispanic,asian,american_indian,alaskan_native,native_hawaiian,city_k12,city_teacher,state_k12,state_teacher
Mineapolis,Minnesota,MN,1,0,0,1,0,0,0,0.630492151,0.899582863,0.777732611,0.947429657
Mineapolis,Minnesota,MN,0,0,0,1,0,0,0,0.077056289,0.031560957,0.054744005,0.022234268
Mineapolis,Minnesota,MN,1,1,1,0,0,0,0,0.847168922,0.93981266,0.880678415,0.962057054
Mineapolis,Minnesota,MN,0,1,1,0,0,0,0,0.29373306,0.071790777,0.15768978,0.036861688
Mineapolis,Minnesota,MN,1,0,1,0,0,0,0,0.667000115,0.894714355,0.80343616,0.945402741
Mineapolis,Minnesota,MN,0,0,1,0,0,0,0,0.113564275,0.026692452,0.08044754,0.020207347
Mineapolis,Minnesota,MN,1,1,0,0,0,0,0,0.73360467,0.91312021,0.800230861,0.941849709
Mineapolis,Minnesota,MN,0,1,0,0,0,0,0,0.180168778,0.045098327,0.077242248,0.016654342
Mineapolis,Minnesota,MN,1,0,0,0,0,0,0,0.553435862,0.868021905,0.722988605,0.925195396
Mineapolis,Minnesota,MN,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,MS,1,1,1,1,1,0,0,,,0.979060471,0.996966124
,Mississippi,MS,0,1,1,1,1,0,0,,,0.486383736,0.293685853
,Mississippi,MS,1,0,1,1,1,0,0,,,0.538397372,0.721378088
,Mississippi,MS,0,0,1,1,1,0,0,,,0.045720622,0.018097786
,Mississippi,MS,1,1,0,1,1,0,0,,,0.946056843,0.982828975
,Mississippi,MS,0,1,0,1,1,0,0,,,0.453380138,0.279548705
,Mississippi,MS,1,0,0,1,1,0,0,,,0.505393744,0.707240939
,Mississippi,MS,0,0,0,1,1,0,0,,,0.012717016,0.003960629
,Mississippi,MS,1,1,1,0,1,0,0,,,0.971145272,0.993005514
,Mississippi,MS,0,1,1,0,1,0,0,,,0.478468537,0.289725214
,Mississippi,MS,1,0,1,0,1,0,0,,,0.530482173,0.717417479
,Mississippi,MS,0,0,1,0,1,0,0,,,0.037805423,0.014137157
,Mississippi,MS,1,1,0,0,1,0,0,,,0.938141644,0.978868365
,Mississippi,MS,0,1,0,0,1,0,0,,,0.445464939,0.275588065
,Mississippi,MS,1,0,0,0,1,0,0,,,0.497478545,0.70328033
,Mississippi,MS,0,0,0,0,1,0,0,,,0.004801812,0
,Mississippi,MS,1,1,1,1,0,0,0,,,0.974258661,0.996966124
,Mississippi,MS,0,1,1,1,0,0,0,,,0.481581926,0.293685853
,Mississippi,MS,1,0,1,1,0,0,0,,,0.533595562,0.721378088
,Mississippi,MS,0,0,1,1,0,0,0,,,0.040918812,0.018097786
,Mississippi,MS,1,1,0,1,0,0,0,,,0.941255033,0.982828975
,Mississippi,MS,0,1,0,1,0,0,0,,,0.448578328,0.279548705
,Mississippi,MS,1,0,0,1,0,0,0,,,0.500591934,0.707240939
,Mississippi,MS,0,0,0,1,0,0,0,,,0.007915204,0.003960629
,Mississippi,MS,1,1,1,0,0,0,0,,,0.966343462,0.993005514
,Mississippi,MS,0,1,1,0,0,0,0,,,0.473666728,0.289725214
,Mississippi,MS,1,0,1,0,0,0,0,,,0.525680363,0.717417479
,Mississippi,MS,0,0,1,0,0,0,0,,,0.03300361,0.014137157
,Mississippi,MS,1,1,0,0,0,0,0,,,0.933339834,0.978868365
,Mississippi,MS,0,1,0,0,0,0,0,,,0.440663129,0.275588065
,Mississippi,MS,1,0,0,0,0,0,0,,,0.492676735,0.70328033
,Mississippi,MS,0,0,0,0,0,0,0,,,0,0
Kansas City,Missouri,MO,1,1,1,1,1,0,0,0.943697214,0.980271101,0.952169776,0.987806022
Kansas City,Missouri,MO,0,1,1,1,1,0,0,0.439033091,0.096322373,0.215632603,0.078480475
Kansas City,Missouri,MO,1,0,1,1,1,0,0,0.659826517,0.904755116,0.815125048,0.934651077
Kansas City,Missouri,MO,0,0,1,1,1,0,0,0.155162349,0.020806398,0.078587875,0.025325529
Kansas City,Missouri,MO,1,1,0,1,1,0,0,0.807783961,0.965474367,0.894349575,0.973714828
Kansas City,Missouri,MO,0,1,0,1,1,0,0,0.303119808,0.081525646,0.157812417,0.064389281
Kansas City,Missouri,MO,1,0,0,1,1,0,0,0.523913205,0.889958382,0.757304847,0.920559883
Kansas City,Missouri,MO,0,0,0,1,1,0,0,0.019249067,0.006009673,0.020767678,0.011234344
Kansas City,Missouri,MO,1,1,1,0,1,0,0,0.92784518,0.974261403,0.935000002,0.978074551
Kansas City,Missouri,MO,0,1,1,0,1,0,0,0.423181057,0.090312697,0.198462799,0.068749003
Kansas City,Missouri,MO,1,0,1,0,1,0,0,0.643974483,0.898745418,0.797955275,0.924919605
Kansas City,Missouri,MO,0,0,1,0,1,0,0,0.1393103,0.014796725,0.061418068,0.015594063
Kansas City,Missouri,MO,1,1,0,0,1,0,0,0.791931927,0.959464669,0.877179801,0.963983357
Kansas City,Missouri,MO,0,1,0,0,1,0,0,0.287267774,0.075515971,0.140642613,0.054657813
Kansas City,Missouri,MO,1,0,0,0,1,0,0,0.508061171,0.883948684,0.740135074,0.910828412
Kansas City,Missouri,MO,0,0,0,0,1,0,0,0.003397021,0,0.003597876,0.001502876
Kansas City,Missouri,MO,1,1,1,1,0,0,0,0.940300167,0.980271101,0.94857192,0.986303151
Kansas City,Missouri,MO,0,1,1,1,0,0,0,0.435636073,0.096322373,0.212034732,0.076977596
Kansas City,Missouri,MO,1,0,1,1,0,0,0,0.65642947,0.904755116,0.811527193,0.933148205
Kansas City,Missouri,MO,0,0,1,1,0,0,0,0.151765332,0.020806398,0.074989997,0.023822654
Kansas City,Missouri,MO,1,1,0,1,0,0,0,0.804386914,0.965474367,0.890751719,0.972211957
Kansas City,Missouri,MO,0,1,0,1,0,0,0,0.299722791,0.081525646,0.154214546,0.062886402
Kansas City,Missouri,MO,1,0,0,1,0,0,0,0.520516157,0.889958382,0.753706992,0.919057012
Kansas City,Missouri,MO,0,0,0,1,0,0,0,0.015852045,0.006009673,0.017169802,0.009731468
Kansas City,Missouri,MO,1,1,1,0,0,0,0,0.924448133,0.974261403,0.931402147,0.976571679
Kansas City,Missouri,MO,0,1,1,0,0,0,0,0.419784039,0.090312697,0.194864929,0.067246124
Kansas City,Missouri,MO,1,0,1,0,0,0,0,0.640577435,0.898745418,0.794357419,0.923416734
Kansas City,Missouri,MO,0,0,1,0,0,0,0,0.135913283,0.014796725,0.057820193,0.014091187
Kansas City,Missouri,MO,1,1,0,0,0,0,0,0.78853488,0.959464669,0.873581946,0.962480485
Kansas City,Missouri,MO,0,1,0,0,0,0,0,0.283870757,0.075515971,0.137044743,0.053154938
Kansas City,Missouri,MO,1,0,0,0,0,0,0,0.504664123,0.883948684,0.736537218,0.90932554
Kansas City,Missouri,MO,0,0,0,0,0,0,0,0,0,0,0
,Montana,MT,1,1,1,1,1,0,0,,,0.959176183,0.982781649
,Montana,MT,0,1,1,1,1,0,0,,,0.164286941,0.037500706
,Montana,MT,1,0,1,1,1,0,0,,,0.95554626,0.977687597
,Montana,MT,0,0,1,1,1,0,0,,,0.160657048,0.032406624
,Montana,MT,1,1,0,1,1,0,0,,,0.898005009,0.972668648
,Montana,MT,0,1,0,1,1,0,0,,,0.103115767,0.027387735
,Montana,MT,1,0,0,1,1,0,0,,,0.894375086,0.967574596
,Montana,MT,0,0,0,1,1,0,0,,,0.099485874,0.022293653
,Montana,MT,1,1,1,0,1,0,0,,,0.953605235,0.976334095
,Montana,MT,0,1,1,0,1,0,0,,,0.158716023,0.031053215
,Montana,MT,1,0,1,0,1,0,0,,,0.949975312,0.971240044
,Montana,MT,0,0,1,0,1,0,0,,,0.15508613,0.025959134
,Montana,MT,1,1,0,0,1,0,0,,,0.892434061,0.966221094
,Montana,MT,0,1,0,0,1,0,0,,,0.097544841,0.020940244
,Montana,MT,1,0,0,0,1,0,0,,,0.888804138,0.961127043
,Montana,MT,0,0,0,0,1,0,0,,,0.093914948,0.015846163
,Montana,MT,1,1,1,1,0,0,0,,,0.865261257,0.966935456
,Montana,MT,0,1,1,1,0,0,0,,,0.070372,0.021654543
,Montana,MT,1,0,1,1,0,0,0,,,0.861631334,0.961841404
,Montana,MT,0,0,1,1,0,0,0,,,0.066742107,0.016560461
,Montana,MT,1,1,0,1,0,0,0,,,0.804090083,0.956822455
,Montana,MT,0,1,0,1,0,0,0,,,0.009200816,0.011541571
,Montana,MT,1,0,0,1,0,0,0,,,0.80046016,0.951728404
,Montana,MT,0,0,0,1,0,0,0,,,0.005570922,0.00644749
,Montana,MT,1,1,1,0,0,0,0,,,0.859690309,0.960487962
,Montana,MT,0,1,1,0,0,0,0,,,0.064801082,0.015207052
,Montana,MT,1,0,1,0,0,0,0,,,0.856060386,0.95539391
,Montana,MT,0,0,1,0,0,0,0,,,0.061171185,0.010112972
,Montana,MT,1,1,0,0,0,0,0,,,0.798519135,0.950374961
,Montana,MT,0,1,0,0,0,0,0,,,0.003629894,0.005094081
,Montana,MT,1,0,0,0,0,0,0,,,0.794889212,0.94528091
,Montana,MT,0,0,0,0,0,0,0,,,0,0
,Nebraska,NE,1,1,1,1,1,0,0,,,0.961793542,0.991828382
,Nebraska,NE,0,1,1,1,1,0,0,,,0.250443041,0.031748686
,Nebraska,NE,1,0,1,1,1,0,0,,,0.900332332,0.975543261
,Nebraska,NE,0,0,1,1,1,0,0,,,0.188981801,0.015463579
,Nebraska,NE,1,1,0,1,1,0,0,,,0.803739727,0.982268155
,Nebraska,NE,0,1,0,1,1,0,0,,,0.092389256,0.022188457
,Nebraska,NE,1,0,0,1,1,0,0,,,0.742278516,0.965983033
,Nebraska,NE,0,0,0,1,1,0,0,,,0.030928019,0.005903351
,Nebraska,NE,1,1,1,0,1,0,0,,,0.942266226,0.985925019
,Nebraska,NE,0,1,1,0,1,0,0,,,0.230915725,0.025845336
,Nebraska,NE,1,0,1,0,1,0,0,,,0.880805016,0.969639897
,Nebraska,NE,0,0,1,0,1,0,0,,,0.169454485,0.009560229
,Nebraska,NE,1,1,0,0,1,0,0,,,0.78421241,0.976364791
,Nebraska,NE,0,1,0,0,1,0,0,,,0.072861932,0.016285107
,Nebraska,NE,1,0,0,0,1,0,0,,,0.7227512,0.96007967
,Nebraska,NE,0,0,0,0,1,0,0,,,0.011400697,0
,Nebraska,NE,1,1,1,1,0,0,0,,,0.950392842,0.991828382
,Nebraska,NE,0,1,1,1,0,0,0,,,0.239042342,0.031748686
,Nebraska,NE,1,0,1,1,0,0,0,,,0.888931632,0.975543261
,Nebraska,NE,0,0,1,1,0,0,0,,,0.177581102,0.015463579
,Nebraska,NE,1,1,0,1,0,0,0,,,0.792339027,0.982268155
,Nebraska,NE,0,1,0,1,0,0,0,,,0.080988556,0.022188457
,Nebraska,NE,1,0,0,1,0,0,0,,,0.730877817,0.965983033
,Nebraska,NE,0,0,0,1,0,0,0,,,0.019527324,0.005903351
,Nebraska,NE,1,1,1,0,0,0,0,,,0.930865526,0.985925019
,Nebraska,NE,0,1,1,0,0,0,0,,,0.219515026,0.025845336
,Nebraska,NE,1,0,1,0,0,0,0,,,0.869404316,0.969639897
,Nebraska,NE,0,0,1,0,0,0,0,,,0.158053786,0.009560229
,Nebraska,NE,1,1,0,0,0,0,0,,,0.772811711,0.976364791
,Nebraska,NE,0,1,0,0,0,0,0,,,0.061461233,0.016285107
,Nebraska,NE,1,0,0,0,0,0,0,,,0.711350501,0.96007967
,Nebraska,NE,0,0,0,0,0,0,0,,,0,0
Las Vegas,Nevada,NV,1,1,1,1,1,0,0,0.935391843,0.978378952,0.936206102,0.984462261
Las Vegas,Nevada,NV,0,1,1,1,1,0,0,0.621116877,0.21520412,0.561321616,0.164288014
Las Vegas,Nevada,NV,1,0,1,1,1,0,0,0.820201874,0.901640058,0.847703993,0.932777047
Las Vegas,Nevada,NV,0,0,1,1,1,0,0,0.505926967,0.138465211,0.472819507,0.1126028
Las Vegas,Nevada,NV,1,1,0,1,1,0,0,0.506223261,0.893547177,0.532542229,0.91381228
Las Vegas,Nevada,NV,0,1,0,1,1,0,0,0.19194828,0.130372316,0.157657757,0.093638122
Las Vegas,Nevada,NV,1,0,0,1,1,0,0,0.391033292,0.816808283,0.444040149,0.862127066
Las Vegas,Nevada,NV,0,0,0,1,1,0,0,0.076758355,0.053633425,0.069155656,0.041952912
Las Vegas,Nevada,NV,1,1,1,0,1,0,0,0.861815691,0.928552568,0.87533778,0.946871519
Las Vegas,Nevada,NV,0,1,1,0,1,0,0,0.547540724,0.165377706,0.500453293,0.126697302
Las Vegas,Nevada,NV,1,0,1,0,1,0,0,0.746625721,0.851813674,0.78683567,0.895186305
Las Vegas,Nevada,NV,0,0,1,0,1,0,0,0.432350814,0.088638812,0.411951184,0.075012088
Las Vegas,Nevada,NV,1,1,0,0,1,0,0,0.432647109,0.843720794,0.471673906,0.876221597
Las Vegas,Nevada,NV,0,1,0,0,1,0,0,0.118372142,0.08054591,0.096789412,0.05604741
Las Vegas,Nevada,NV,1,0,0,0,1,0,0,0.317457169,0.7669819,0.383171827,0.824536383
Las Vegas,Nevada,NV,0,0,0,0,1,0,0,0.003182218,0.003807015,0.00828732,0.004362199
Las Vegas,Nevada,NV,1,1,1,1,0,0,0,0.932209611,0.974571943,0.927918792,0.980100036
Las Vegas,Nevada,NV,0,1,1,1,0,0,0,0.617934644,0.211397111,0.553034306,0.159925818
Las Vegas,Nevada,NV,1,0,1,1,0,0,0,0.817019641,0.897833049,0.839416683,0.928414822
Las Vegas,Nevada,NV,0,0,1,1,0,0,0,0.502744734,0.134658203,0.464532197,0.108240604
Las Vegas,Nevada,NV,1,1,0,1,0,0,0,0.503041029,0.889740169,0.524254918,0.909450054
Las Vegas,Nevada,NV,0,1,0,1,0,0,0,0.188766062,0.126565307,0.149370432,0.089275926
Las Vegas,Nevada,NV,1,0,0,1,0,0,0,0.387851059,0.813001275,0.435752839,0.85776484
Las Vegas,Nevada,NV,0,0,0,1,0,0,0,0.073576137,0.04982641,0.060868334,0.037590712
Las Vegas,Nevada,NV,1,1,1,0,0,0,0,0.858633459,0.92474556,0.867050469,0.942509294
Las Vegas,Nevada,NV,0,1,1,0,0,0,0,0.544358492,0.161570698,0.492165983,0.122335106
Las Vegas,Nevada,NV,1,0,1,0,0,0,0,0.743443489,0.848006666,0.77854836,0.89082408
Las Vegas,Nevada,NV,0,0,1,0,0,0,0,0.429168582,0.084831797,0.403663874,0.070649892
Las Vegas,Nevada,NV,1,1,0,0,0,0,0,0.429464877,0.839913785,0.463386595,0.871859372
Las Vegas,Nevada,NV,0,1,0,0,0,0,0,0.115189925,0.076738894,0.088502094,0.05168521
Las Vegas,Nevada,NV,1,0,0,0,0,0,0,0.314274937,0.763174891,0.374884516,0.820174158
Las Vegas,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0
,New Hampshire,NH,1,1,1,1,1,0,0,,,0.963277936,0.997012615
,New Hampshire,NH,0,1,1,1,1,0,0,,,0.095546328,0.022557408
,New Hampshire,NH,1,0,1,1,1,0,0,,,0.95026046,0.996629357
,New Hampshire,NH,0,0,1,1,1,0,0,,,0.082528867,0.022174124
,New Hampshire,NH,1,1,0,1,1,0,0,,,0.91019392,0.989324391
,New Hampshire,NH,0,1,0,1,1,0,0,,,0.042462341,0.014869175
,New Hampshire,NH,1,0,0,1,1,0,0,,,0.897176445,0.988941133
,New Hampshire,NH,0,0,0,1,1,0,0,,,0.029444875,0.014485891
,New Hampshire,NH,1,1,1,0,1,0,0,,,0.934432328,0.983778059
,New Hampshire,NH,0,1,1,0,1,0,0,,,0.066700712,0.009322827
,New Hampshire,NH,1,0,1,0,1,0,0,,,0.921414852,0.983394802
,New Hampshire,NH,0,0,1,0,1,0,0,,,0.053683247,0.008939543
,New Hampshire,NH,1,1,0,0,1,0,0,,,0.881348312,0.976089835
,New Hampshire,NH,0,1,0,0,1,0,0,,,0.013616722,0.001634595
,New Hampshire,NH,1,0,0,0,1,0,0,,,0.868330836,0.975706577
,New Hampshire,NH,0,0,0,0,1,0,0,,,0.000599257,0.00125131
,New Hampshire,NH,1,1,1,1,0,0,0,,,0.962678671,0.995761275
,New Hampshire,NH,0,1,1,1,0,0,0,,,0.09494707,0.021306098
,New Hampshire,NH,1,0,1,1,0,0,0,,,0.949661195,0.995378017
,New Hampshire,NH,0,0,1,1,0,0,0,,,0.081929609,0.020922814
,New Hampshire,NH,1,1,0,1,0,0,0,,,0.909594655,0.988073051
,New Hampshire,NH,0,1,0,1,0,0,0,,,0.041863084,0.013617865
,New Hampshire,NH,1,0,0,1,0,0,0,,,0.896577179,0.987689793
,New Hampshire,NH,0,0,0,1,0,0,0,,,0.028845618,0.013234581
,New Hampshire,NH,1,1,1,0,0,0,0,,,0.933833063,0.98252672
,New Hampshire,NH,0,1,1,0,0,0,0,,,0.066101454,0.008071517
,New Hampshire,NH,1,0,1,0,0,0,0,,,0.920815587,0.982143462
,New Hampshire,NH,0,0,1,0,0,0,0,,,0.05308399,0.007688232
,New Hampshire,NH,1,1,0,0,0,0,0,,,0.880749047,0.974838495
,New Hampshire,NH,0,1,0,0,0,0,0,,,0.013017465,0.000383284
,New Hampshire,NH,1,0,0,0,0,0,0,,,0.867731571,0.974455237
,New Hampshire,NH,0,0,0,0,0,0,0,,,0,0
,New Jersey,NJ,1,1,1,1,1,0,0,,,0.965138137,0.990142465
,New Jersey,NJ,0,1,1,1,1,0,0,,,0.463555098,0.19712618
,New Jersey,NJ,1,0,1,1,1,0,0,,,0.829224527,0.919895709
,New Jersey,NJ,0,0,1,1,1,0,0,,,0.327641457,0.126879424
,New Jersey,NJ,1,1,0,1,1,0,0,,,0.72897166,0.900803983
,New Jersey,NJ,0,1,0,1,1,0,0,,,0.227388576,0.107787706
,New Jersey,NJ,1,0,0,1,1,0,0,,,0.59305805,0.830557227
,New Jersey,NJ,0,0,0,1,1,0,0,,,0.09147495,0.037540969
,New Jersey,NJ,1,1,1,0,1,0,0,,,0.874891579,0.953009188
,New Jersey,NJ,0,1,1,0,1,0,0,,,0.37330851,0.159992903
,New Jersey,NJ,1,0,1,0,1,0,0,,,0.738977969,0.882762432
,New Jersey,NJ,0,0,1,0,1,0,0,,,0.237394884,0.089746147
,New Jersey,NJ,1,1,0,0,1,0,0,,,0.638725102,0.863670707
,New Jersey,NJ,0,1,0,0,1,0,0,,,0.137142003,0.070654429
,New Jersey,NJ,1,0,0,0,1,0,0,,,0.502811491,0.793423951
,New Jersey,NJ,0,0,0,0,1,0,0,,,0.001228371,0.000407692
,New Jersey,NJ,1,1,1,1,0,0,0,,,0.963909745,0.989734769
,New Jersey,NJ,0,1,1,1,0,0,0,,,0.462326735,0.196718484
,New Jersey,NJ,1,0,1,1,0,0,0,,,0.827996135,0.919488013
,New Jersey,NJ,0,0,1,1,0,0,0,,,0.326413095,0.126471728
,New Jersey,NJ,1,1,0,1,0,0,0,,,0.727743268,0.900396287
,New Jersey,NJ,0,1,0,1,0,0,0,,,0.226160198,0.107380018
,New Jersey,NJ,1,0,0,1,0,0,0,,,0.591829658,0.830149531
,New Jersey,NJ,0,0,0,1,0,0,0,,,0.090246581,0.037133276
,New Jersey,NJ,1,1,1,0,0,0,0,,,0.873663187,0.952601492
,New Jersey,NJ,0,1,1,0,0,0,0,,,0.372080147,0.159585208
,New Jersey,NJ,1,0,1,0,0,0,0,,,0.737749577,0.882354736
,New Jersey,NJ,0,0,1,0,0,0,0,,,0.236166507,0.089338459
,New Jersey,NJ,1,1,0,0,0,0,0,,,0.63749671,0.863263011
,New Jersey,NJ,0,1,0,0,0,0,0,,,0.135913625,0.070246741
,New Jersey,NJ,1,0,0,0,0,0,0,,,0.501583099,0.793016255
,New Jersey,NJ,0,0,0,0,0,0,0,,,0,0
,New Mexico,NM,1,1,1,1,1,0,0,,,0.976681769,0.985216737
,New Mexico,NM,0,1,1,1,1,0,0,,,0.724873424,0.381528378
,New Mexico,NM,1,0,1,1,1,0,0,,,0.958871663,0.972835898
,New Mexico,NM,0,0,1,1,1,0,0,,,0.707063377,0.369147569
,New Mexico,NM,1,1,0,1,1,0,0,,,0.384078085,0.675620973
,New Mexico,NM,0,1,0,1,1,0,0,,,0.132269785,0.071932629
,New Mexico,NM,1,0,0,1,1,0,0,,,0.366267979,0.663240135
,New Mexico,NM,0,0,0,1,1,0,0,,,0.114459723,0.059551813
,New Mexico,NM,1,1,1,0,1,0,0,,,0.965814829,0.965201497
,New Mexico,NM,0,1,1,0,1,0,0,,,0.714006484,0.361513138
,New Mexico,NM,1,0,1,0,1,0,0,,,0.948004723,0.952820659
,New Mexico,NM,0,0,1,0,1,0,0,,,0.696196437,0.349132329
,New Mexico,NM,1,1,0,0,1,0,0,,,0.373211145,0.655605733
,New Mexico,NM,0,1,0,0,1,0,0,,,0.12140283,0.051917393
,New Mexico,NM,1,0,0,0,1,0,0,,,0.355401039,0.643224895
,New Mexico,NM,0,0,0,0,1,0,0,,,0.103592768,0.039536577
,New Mexico,NM,1,1,1,1,0,0,0,,,0.873089015,0.945680141
,New Mexico,NM,0,1,1,1,0,0,0,,,0.62128067,0.341991812
,New Mexico,NM,1,0,1,1,0,0,0,,,0.855278909,0.933299303
,New Mexico,NM,0,0,1,1,0,0,0,,,0.603470623,0.329611003
,New Mexico,NM,1,1,0,1,0,0,0,,,0.280485302,0.636084378
,New Mexico,NM,0,1,0,1,0,0,0,,,0.028677018,0.032396052
,New Mexico,NM,1,0,0,1,0,0,0,,,0.262675226,0.623703539
,New Mexico,NM,0,0,0,1,0,0,0,,,0.010866953,0.020015236
,New Mexico,NM,1,1,1,0,0,0,0,,,0.862222075,0.925664902
,New Mexico,NM,0,1,1,0,0,0,0,,,0.61041373,0.321976572
,New Mexico,NM,1,0,1,0,0,0,0,,,0.844411969,0.913284063
,New Mexico,NM,0,0,1,0,0,0,0,,,0.592603683,0.309595764
,New Mexico,NM,1,1,0,0,0,0,0,,,0.269618362,0.616069138
,New Mexico,NM,0,1,0,0,0,0,0,,,0.017810065,0.012380817
,New Mexico,NM,1,0,0,0,0,0,0,,,0.251808286,0.6036883
,New Mexico,NM,0,0,0,0,0,0,0,,,0,0
New York City,New York,NY,1,1,1,1,1,0,0,0.965584695,0.980481923,0.96248883,0.987096488
New York City,New York,NY,0,1,1,1,1,0,0,0.72539854,0.388610989,0.466174155,0.219109803
New York City,New York,NY,1,0,1,1,1,0,0,0.718469918,0.816656411,0.80270189,0.900661409
New York City,New York,NY,0,0,1,1,1,0,0,0.478283763,0.224785432,0.306387216,0.132674739
New York City,New York,NY,1,1,0,1,1,0,0,0.605237246,0.823649287,0.728857696,0.89211148
New York City,New York,NY,0,1,0,1,1,0,0,0.365051091,0.231778339,0.232542992,0.124124832
New York City,New York,NY,1,0,0,1,1,0,0,0.358122468,0.659823775,0.569070697,0.805676401
New York City,New York,NY,0,0,0,1,1,0,0,0.117936313,0.067952812,0.072756067,0.037689775
New York City,New York,NY,1,1,1,0,1,0,0,0.850179195,0.913468957,0.892276049,0.950457931
New York City,New York,NY,0,1,1,0,1,0,0,0.609993041,0.321598023,0.395961404,0.182471275
New York City,New York,NY,1,0,1,0,1,0,0,0.603064418,0.749643445,0.732489109,0.864022851
New York City,New York,NY,0,0,1,0,1,0,0,0.362878293,0.157772481,0.236174464,0.096036211
New York City,New York,NY,1,1,0,0,1,0,0,0.489831775,0.756636322,0.658644915,0.855472982
New York City,New York,NY,0,1,0,0,1,0,0,0.249645621,0.164765388,0.16233024,0.087486304
New York City,New York,NY,1,0,0,0,1,0,0,0.242716983,0.59281081,0.498857915,0.769037902
New York City,New York,NY,0,0,0,0,1,0,0,0.002530837,0.000939861,0.002543307,0.001051248
New York City,New York,NY,1,1,1,1,0,0,0,0.963053882,0.979542077,0.9599455,0.986045241
New York City,New York,NY,0,1,1,1,0,0,0,0.722867727,0.387671113,0.463630855,0.218058556
New York City,New York,NY,1,0,1,1,0,0,0,0.715939105,0.815716565,0.80015856,0.899610162
New York City,New York,NY,0,0,1,1,0,0,0,0.47575292,0.223845571,0.303843915,0.131623492
New York City,New York,NY,1,1,0,1,0,0,0,0.602706432,0.822709441,0.726314366,0.891060233
New York City,New York,NY,0,1,0,1,0,0,0,0.362520248,0.230838478,0.229999691,0.123073585
New York City,New York,NY,1,0,0,1,0,0,0,0.355591625,0.658883929,0.566527367,0.804625154
New York City,New York,NY,0,0,0,1,0,0,0,0.115405478,0.067012951,0.070212759,0.036638528
New York City,New York,NY,1,1,1,0,0,0,0,0.847648382,0.912529111,0.889732718,0.949406683
New York City,New York,NY,0,1,1,0,0,0,0,0.607462227,0.320658147,0.393418103,0.181420028
New York City,New York,NY,1,0,1,0,0,0,0,0.600533605,0.748703599,0.729945779,0.862971604
New York City,New York,NY,0,0,1,0,0,0,0,0.36034745,0.156832621,0.233631164,0.094984964
New York City,New York,NY,1,1,0,0,0,0,0,0.487300932,0.755696476,0.656101584,0.854421735
New York City,New York,NY,0,1,0,0,0,0,0,0.247114778,0.163825527,0.15978694,0.086435057
New York City,New York,NY,1,0,0,0,0,0,0,0.24018614,0.591870964,0.496314615,0.767986655
New York City,New York,NY,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,NC,1,1,1,1,1,0,0,,,0.957910478,0.989682078
,North Carolina,NC,0,1,1,1,1,0,0,,,0.418130964,0.190772027
,North Carolina,NC,1,0,1,1,1,0,0,,,0.719045222,0.842862248
,North Carolina,NC,0,0,1,1,1,0,0,,,0.179265723,0.043952212
,North Carolina,NC,1,1,0,1,1,0,0,,,0.815849721,0.967574775
,North Carolina,NC,0,1,0,1,1,0,0,,,0.276070207,0.168664694
,North Carolina,NC,1,0,0,1,1,0,0,,,0.576984465,0.820754945
,North Carolina,NC,0,0,0,1,1,0,0,,,0.037204966,0.021844883
,North Carolina,NC,1,1,1,0,1,0,0,,,0.93232888,0.978466272
,North Carolina,NC,0,1,1,0,1,0,0,,,0.392549396,0.179556206
,North Carolina,NC,1,0,1,0,1,0,0,,,0.693463624,0.831646442
,North Carolina,NC,0,0,1,0,1,0,0,,,0.153684154,0.032736395
,North Carolina,NC,1,1,0,0,1,0,0,,,0.790268123,0.956358969
,North Carolina,NC,0,1,0,0,1,0,0,,,0.250488639,0.157448873
,North Carolina,NC,1,0,0,0,1,0,0,,,0.551402867,0.809539139
,North Carolina,NC,0,0,0,0,1,0,0,,,0.011623391,0.010629064
,North Carolina,NC,1,1,1,1,0,0,0,,,0.946287096,0.97905302
,North Carolina,NC,0,1,1,1,0,0,0,,,0.406507581,0.180142969
,North Carolina,NC,1,0,1,1,0,0,0,,,0.707421839,0.832233191
,North Carolina,NC,0,0,1,1,0,0,0,,,0.167642325,0.033323146
,North Carolina,NC,1,1,0,1,0,0,0,,,0.804226339,0.956945717
,North Carolina,NC,0,1,0,1,0,0,0,,,0.264446825,0.158035636
,North Carolina,NC,1,0,0,1,0,0,0,,,0.565361083,0.810125887
,North Carolina,NC,0,0,0,1,0,0,0,,,0.025581574,0.011215819
,North Carolina,NC,1,1,1,0,0,0,0,,,0.920705497,0.967837214
,North Carolina,NC,0,1,1,0,0,0,0,,,0.380926013,0.168927148
,North Carolina,NC,1,0,1,0,0,0,0,,,0.681840241,0.821017385
,North Carolina,NC,0,0,1,0,0,0,0,,,0.142060757,0.022107329
,North Carolina,NC,1,1,0,0,0,0,0,,,0.778644741,0.945729911
,North Carolina,NC,0,1,0,0,0,0,0,,,0.238865256,0.146819815
,North Carolina,NC,1,0,0,0,0,0,0,,,0.539779484,0.798910081
,North Carolina,NC,0,0,0,0,0,0,0,,,0,0
,North Dakota,ND,1,1,1,1,1,0,0,,,0.959987342,0.997396946
,North Dakota,ND,0,1,1,1,1,0,0,,,0.145569235,0.036486227
,North Dakota,ND,1,0,1,1,1,0,0,,,0.939140558,0.997396946
